user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
1530,full_active,0,0,0,19,"(10,50]",0,0,0,0,215,181-365,0,2,23,785,,0,1,46,82,5,2,0,0,0,0,0,0,0
1531,high_active,0,0,0,19,"(10,50]",3,"[1,10)",0,0,481,366-730,1,3,17,689,1,0,0,13,196,6,2,0,0,0,0,0,0,0
1532,full_active,0,0,0,31,"(10,50]",7,"[1,10)",6,"[5,30)",231,181-365,1,1,24,909,1,0,0,34,133,3,2,0,0,0,0,0,0,0
1533,full_active,0,0,0,8,"(0,10]",4,"[1,10)",0,0,537,366-730,0,1,17,612,1,0,1,19,117,5,3,0,0,0,0,0,0,0
1534,full_active,0,0,0,2,"(0,10]",3,"[1,10)",0,0,122,91-180,1,1,1,452,1,0,1,8,45,3,2,2,0,0,0,0,0,0
1535,full_active,0,0,0,25,"(10,50]",1,"[1,10)",1,"[1,5)",178,181-365,1,3,8,242,3,0,0,13,225,3,2,0,0,0,0,0,0,0
1536,full_active,0,0,0,49,"(10,50]",3,"[1,10)",3,"[1,5)",129,91-180,1,6,1,453,2,0,0,34,224,5,2,2,0,0,0,0,0,0
1537,full_active,0,0,1,185,"(150,250]",48,"[10,100)",38,"[30,60)",220,181-365,1,3,25,991,2,0,1,6,17,5,4,0,0,0,0,0,0,0
1538,full_active,0,0,0,4,"(0,10]",2,"[1,10)",0,0,213,181-365,1,1,0,12,1,0,1,16,112,6,2,0,0,0,0,0,0,0
1539,full_active,0,0,0,2,"(0,10]",0,0,0,0,188,91-180,1,1,17,612,1,0,1,3,297,4,2,0,0,0,0,0,0,0
1540,full_active,0,0,1,1850,500+,3,"[1,10)",2,"[1,5)",579,366-730,0,6,13,538,0,0,0,12,338,3,2,0,1,0,0,0,0,0
1541,full_active,0,0,0,2,"(0,10]",0,0,0,0,95,61-90,0,4,17,648,2,0,0,11,289,3,2,0,0,0,0,0,0,0
1542,full_active,0,0,0,14,"(10,50]",0,0,0,0,153,91-180,1,1,25,1027,0,0,0,40,92,4,2,0,0,0,0,0,0,0
1543,full_active,0,0,0,1508,500+,10,"[10,100)",1,"[1,5)",299,181-365,0,6,17,659,1,0,0,34,197,5,2,0,1,0,0,0,0,0
1544,full_active,0,0,0,4,"(0,10]",0,0,0,0,96,91-180,0,1,25,1024,0,0,0,13,273,3,3,0,0,0,0,0,0,0
1545,full_active,0,0,0,102,"(100,150]",2,"[1,10)",2,"[1,5)",182,91-180,1,4,17,659,1,0,0,25,306,3,2,0,0,0,0,0,0,0
1546,full_active,0,0,0,2,"(0,10]",0,0,0,0,319,181-365,0,1,25,976,1,0,1,4,339,6,2,0,0,0,0,0,0,0
1547,full_active,0,0,0,8,"(0,10]",4,"[1,10)",2,"[1,5)",211,181-365,0,3,24,933,1,0,1,19,307,6,2,0,0,0,0,0,0,0
1548,full_active,0,0,0,44,"(10,50]",10,"[10,100)",0,0,224,181-365,0,4,8,336,2,0,0,36,87,3,2,0,0,0,0,0,0,0
1549,full_active,0,0,0,25,"(10,50]",1,"[1,10)",1,"[1,5)",266,181-365,1,1,26,1066,0,0,0,40,92,4,2,0,0,0,0,0,0,0
1550,full_active,0,0,0,812,500+,0,0,0,0,275,181-365,0,6,24,811,1,0,1,3,297,4,2,0,0,0,0,0,0,0
1551,full_active,0,0,0,38,"(10,50]",0,0,0,0,276,181-365,1,4,8,308,1,0,0,13,326,3,3,0,0,0,0,0,0,0
1552,full_active,0,0,1,486,"(250,500]",15,"[10,100)",4,"[1,5)",328,181-365,1,1,17,663,1,0,1,3,297,4,0,0,1,1,1,0,0,0
1553,full_active,0,0,1,88,"(50,100]",14,"[10,100)",0,0,678,366-730,1,1,22,790,0,0,0,12,77,5,2,0,0,0,0,0,0,0
1554,full_active,0,0,0,15,"(10,50]",1,"[1,10)",1,"[1,5)",513,366-730,1,1,17,607,1,0,1,15,270,6,3,0,0,0,0,0,0,0
1555,full_active,0,0,0,46,"(10,50]",2,"[1,10)",0,0,141,91-180,0,1,17,607,1,0,1,20,58,5,2,0,0,0,0,0,0,0
1556,full_active,0,0,0,363,"(250,500]",1,"[1,10)",1,"[1,5)",1462,730+,1,2,25,999,1,0,0,11,189,6,2,0,0,1,0,1,0,1
1557,full_active,0,0,0,2,"(0,10]",0,0,0,0,33,31-60,0,1,13,543,0,0,1,19,140,5,2,0,0,0,0,0,0,0
1558,full_active,0,0,0,9,"(0,10]",1,"[1,10)",0,0,116,91-180,0,1,8,258,1,0,1,6,206,2,2,0,0,0,0,0,0,0
1559,high_active,0,0,0,12,"(10,50]",0,0,0,0,92,61-90,0,1,23,20,,0,0,18,286,1,2,0,0,0,0,0,0,0
1560,UNKNOWN,0,0,0,77,"(50,100]",1,"[1,10)",0,0,160,91-180,1,2,25,992,2,0,1,6,191,3,3,0,1,0,0,0,0,0
1561,full_active,0,0,1,1311,500+,58,"[10,100)",30,"[30,60)",912,730+,1,2,8,288,1,0,1,6,123,2,4,0,,0,0,0,0,0
1562,full_active,0,0,0,799,500+,28,"[10,100)",11,"[5,30)",971,730+,0,6,17,681,1,0,0,12,226,3,2,0,1,0,0,0,0,0
1563,full_active,0,0,0,9,"(0,10]",40,"[10,100)",0,0,382,181-365,1,2,24,884,1,0,1,19,205,6,4,0,1,0,0,0,0,0
1564,high_active,0,0,0,40,"(10,50]",2,"[1,10)",1,"[1,5)",85,61-90,0,3,8,168,0,0,0,21,167,1,3,0,0,0,0,0,0,0
1565,UNKNOWN,0,0,0,10,"(0,10]",0,0,0,0,3,31-60,1,2,8,358,4,0,1,20,58,5,2,0,1,0,0,0,0,0
1566,full_active,0,0,0,32,"(10,50]",0,0,0,0,106,61-90,0,1,25,1022,0,0,1,37,249,6,3,0,0,0,0,0,0,0
1567,full_active,0,0,0,12,"(0,10]",5,"[1,10)",0,0,317,181-365,1,1,25,1032,0,0,1,37,134,3,2,0,0,0,0,0,0,0
1568,full_active,0,0,1,2002,500+,4,"[1,10)",1,"[1,5)",249,181-365,1,6,8,403,0,0,1,3,297,4,2,0,0,0,0,0,0,0
1569,full_active,0,0,0,9,"(0,10]",4,"[1,10)",0,0,299,181-365,1,3,17,642,2,0,0,25,90,5,2,0,0,0,0,0,0,0
1570,high_active,0,0,0,12,"(10,50]",0,0,0,0,106,91-180,0,2,1,453,2,0,1,6,17,5,4,2,0,0,0,0,0,0
1571,full_active,0,0,1,129,"(100,150]",2,"[1,10)",2,"[1,5)",199,181-365,1,2,25,1035,1,0,1,20,58,5,2,0,0,0,0,0,0,0
1572,full_active,0,0,0,10,"(0,10]",1,"[1,10)",0,0,227,181-365,1,1,25,981,1,0,1,46,82,5,2,0,0,0,0,0,0,0
1573,full_active,0,0,0,31,"(10,50]",0,0,0,0,349,181-365,0,3,25,1019,0,0,1,37,139,4,2,0,0,0,0,0,0,0
1574,full_active,0,0,0,1,"(0,10]",0,0,0,0,49,31-60,0,1,1,455,3,0,0,40,92,4,0,2,1,0,0,0,0,0
1575,high_active,0,0,0,10,"(0,10]",0,0,0,0,118,91-180,0,1,25,1001,2,0,0,34,218,6,0,0,0,0,0,0,0,0
1576,full_active,0,0,0,41,"(10,50]",12,"[10,100)",2,"[1,5)",167,91-180,1,6,8,395,2,0,0,25,265,1,2,0,1,0,0,0,0,0
1577,full_active,0,0,0,99,"(50,100]",0,0,0,0,223,181-365,0,4,8,312,0,0,1,19,151,5,2,0,0,0,0,0,0,0
1578,full_active,0,0,0,147,"(100,150]",6,"[1,10)",2,"[1,5)",1777,730+,1,6,24,941,1,0,0,25,265,1,3,0,0,1,0,0,0,0
1579,full_active,0,0,0,5,"(0,10]",1,"[1,10)",1,"[1,5)",184,181-365,1,2,25,984,1,0,0,18,72,6,2,0,,,,,,
1580,full_active,0,0,0,306,"(250,500]",4,"[1,10)",2,"[1,5)",259,181-365,0,1,17,662,1,0,0,13,216,1,2,0,1,1,1,0,0,0
1581,full_active,0,0,0,24,"(10,50]",20,"[10,100)",0,0,285,181-365,1,1,13,549,0,0,0,12,77,5,3,0,0,0,0,0,0,0
1582,full_active,0,0,0,60,"(50,100]",2,"[1,10)",1,"[1,5)",74,31-60,1,6,24,31,2,0,1,45,153,4,4,0,0,1,0,0,0,0
1583,full_active,0,0,1,46,"(10,50]",2,"[1,10)",2,"[1,5)",574,366-730,0,2,8,382,0,0,1,6,252,6,3,0,1,0,0,0,0,0
1584,full_active,0,0,0,2,"(0,10]",4,"[1,10)",0,0,230,181-365,1,1,19,703,1,0,1,4,192,5,4,0,1,0,0,0,0,0
1585,full_active,0,0,1,133,"(100,150]",8,"[1,10)",2,"[1,5)",585,366-730,1,6,1,426,3,0,0,21,285,1,2,1,1,0,1,0,0,0
1586,full_active,0,0,0,4,"(0,10]",2,"[1,10)",0,0,138,91-180,0,1,25,986,2,0,1,0,31,1,3,0,1,0,0,0,0,0
1587,high_active,0,0,0,9,"(0,10]",2,"[1,10)",0,0,160,91-180,1,1,25,1028,0,0,1,4,244,5,0,0,0,0,0,0,0,0
1588,high_active,0,0,1,29,"(10,50]",3,"[1,10)",0,0,13,31-60,0,1,21,732,0,0,1,15,333,3,3,0,0,0,0,0,0,0
1589,full_active,0,0,0,52,"(50,100]",7,"[1,10)",4,"[1,5)",328,181-365,0,6,24,919,1,0,1,3,297,4,3,0,0,0,0,0,0,0
1590,full_active,0,0,0,5,"(0,10]",0,0,0,0,319,181-365,0,1,25,975,1,0,1,4,339,6,2,0,0,0,0,0,0,0
1591,full_active,0,0,0,7,"(0,10]",4,"[1,10)",0,0,167,91-180,0,1,10,960,0,0,0,11,290,6,2,0,1,0,0,0,0,0
1592,full_active,0,0,0,2,"(0,10]",0,0,0,0,50,31-60,0,1,1,452,1,0,0,25,143,1,3,2,0,0,0,0,0,0
1593,full_active,0,0,0,11,"(10,50]",0,0,0,0,937,730+,1,1,8,401,0,0,1,15,258,6,3,0,0,0,0,1,0,0
1594,full_active,0,0,0,1592,500+,9,"[1,10)",2,"[1,5)",358,181-365,1,6,17,625,1,0,0,36,157,3,4,0,1,0,0,0,0,0
1595,full_active,0,0,1,867,500+,10,"[10,100)",2,"[1,5)",264,181-365,0,1,25,1044,1,0,0,34,224,5,2,0,1,0,0,0,0,0
1596,full_active,0,0,0,43,"(50,100]",0,0,0,0,128,91-180,0,1,11,491,0,0,1,3,297,4,2,0,0,0,0,0,0,0
1597,full_active,0,0,0,9,"(0,10]",2,"[1,10)",2,"[1,5)",1371,730+,0,1,25,1027,0,0,1,6,213,6,2,0,0,0,0,0,0,0
1598,high_active,0,0,0,9,"(0,10]",5,"[1,10)",5,"[5,30)",342,181-365,1,4,24,861,2,0,0,34,197,5,0,0,1,0,0,0,0,0
1599,full_active,0,0,0,2,"(0,10]",2,"[1,10)",0,0,107,91-180,0,1,1,452,1,0,0,34,202,6,3,2,0,0,0,0,0,0
1600,full_active,0,0,0,40,"(10,50]",2,"[1,10)",0,0,358,181-365,0,2,8,159,0,0,1,35,11,2,2,0,0,0,0,0,0,0
1601,full_active,0,0,0,1999,500+,12,"[10,100)",1,"[1,5)",279,181-365,0,5,25,1046,1,0,0,12,36,3,2,0,0,0,0,0,0,0
1602,high_active,0,0,0,1,"(0,10]",0,0,0,0,45,31-60,1,1,1,446,1,0,1,16,309,4,4,2,0,0,0,0,0,0
1603,high_active,0,0,0,8,"(0,10]",5,"[1,10)",0,0,341,181-365,1,2,25,1030,0,0,0,33,209,3,4,0,0,0,0,0,0,0
1604,full_active,0,0,1,1999,500+,19,"[10,100)",5,"[5,30)",330,181-365,0,6,17,659,1,0,0,34,197,5,0,0,0,0,1,0,0,0
1605,full_active,0,0,0,39,"(10,50]",15,"[10,100)",8,"[5,30)",365,181-365,0,5,24,822,1,0,0,12,338,3,3,0,0,0,0,0,0,0
1606,full_active,0,0,0,549,500+,7,"[1,10)",0,0,484,366-730,1,4,25,1000,1,0,1,19,205,6,2,0,,,,,,
1607,high_active,0,0,0,1247,500+,0,0,0,0,56,61-90,1,5,25,957,0,0,1,37,139,4,2,0,0,0,0,0,0,0
1608,high_active,0,0,0,70,"(50,100]",12,"[10,100)",0,0,208,181-365,1,1,8,271,1,0,0,18,279,3,3,0,1,0,0,0,0,0
1609,full_active,0,0,0,688,500+,9,"[1,10)",5,"[5,30)",164,91-180,0,6,17,662,1,0,0,21,127,3,3,0,0,0,0,0,0,0
1610,high_active,0,0,0,3,"(0,10]",0,0,0,0,248,181-365,1,1,1,453,2,0,1,6,229,5,2,2,1,0,0,0,0,0
1611,full_active,0,0,0,11,"(10,50]",1,"[1,10)",0,0,213,181-365,1,3,8,343,1,0,0,2,51,2,2,0,0,0,0,0,0,0
1612,full_active,0,0,1,12,"(10,50]",3,"[1,10)",1,"[1,5)",302,181-365,1,1,25,981,1,0,1,7,56,5,3,0,1,0,0,1,0,0
1613,high_active,0,0,1,398,"(250,500]",14,"[10,100)",13,"[5,30)",1698,730+,1,4,17,679,1,0,0,12,327,1,3,0,1,0,0,0,0,0
1614,full_active,0,0,0,1,"(0,10]",1,"[1,10)",0,0,93,61-90,0,1,8,364,1,0,1,6,184,6,3,0,0,0,0,0,0,0
1615,full_active,0,0,0,9,"(0,10]",7,"[1,10)",0,0,897,730+,1,1,13,531,0,0,1,4,192,5,3,0,0,0,0,0,0,0
1616,full_active,0,0,1,30,"(10,50]",21,"[10,100)",21,"[5,30)",355,181-365,1,2,25,1026,1,0,1,15,74,3,3,0,0,0,0,0,0,0
1617,high_active,0,0,0,7,"(0,10]",1,"[1,10)",0,0,193,91-180,0,1,13,538,0,0,0,34,198,6,2,0,0,0,0,0,0,0
1618,full_active,0,0,0,263,"(250,500]",6,"[1,10)",6,"[5,30)",5,31-60,1,1,8,304,0,0,1,6,35,5,2,0,0,0,0,0,0,0
1619,full_active,0,0,0,1,"(0,10]",0,0,0,0,350,181-365,0,1,25,954,0,0,1,6,14,4,4,0,0,0,0,0,0,0
1620,full_active,0,0,0,644,500+,28,"[10,100)",27,"[5,30)",121,91-180,1,1,24,859,1,0,1,6,17,5,4,0,0,0,0,0,1,0
1621,full_active,0,0,1,92,"(100,150]",10,"[10,100)",5,"[5,30)",605,366-730,1,6,13,549,0,0,0,11,78,6,3,0,0,0,0,0,0,0
1622,full_active,0,0,0,3,"(0,10]",0,0,0,0,130,91-180,0,2,17,647,2,0,1,7,300,1,3,0,0,0,0,0,0,0
1623,full_active,0,0,0,12,"(10,50]",0,0,0,0,271,181-365,0,2,8,300,1,0,1,7,170,6,3,0,1,1,0,0,0,0
1624,full_active,0,0,1,61,"(50,100]",11,"[1,10)",1,"[1,5)",332,181-365,1,1,13,538,0,0,0,36,19,3,3,0,0,0,0,0,0,0
1625,full_active,0,0,0,16,"(10,50]",0,0,0,0,121,91-180,0,1,23,509,,0,1,6,144,6,2,0,0,0,0,0,0,0
1626,full_active,0,0,0,491,"(250,500]",8,"[1,10)",1,"[1,5)",340,181-365,1,1,8,340,0,0,0,11,290,6,2,0,1,0,0,0,0,0
1627,full_active,0,0,0,7,"(0,10]",1,"[1,10)",1,"[1,5)",85,91-180,0,1,10,468,0,0,1,19,54,4,2,0,0,0,0,0,0,0
1628,full_active,0,0,0,13,"(10,50]",1,"[1,10)",0,0,273,181-365,0,3,8,363,2,0,1,0,325,6,2,0,0,0,0,0,0,0
1629,full_active,0,0,0,78,"(100,150]",16,"[10,100)",3,"[1,5)",272,181-365,1,6,8,161,1,0,0,25,188,4,2,0,0,0,0,0,0,0
1630,high_active,0,0,0,38,"(10,50]",0,0,0,0,68,31-60,1,1,17,613,1,0,0,40,92,4,2,0,0,0,0,0,0,0
1631,full_active,0,0,0,22,"(10,50]",11,"[10,100)",1,"[1,5)",303,181-365,0,1,23,480,,0,1,15,179,4,3,0,1,0,0,0,0,0
1632,full_active,0,0,0,1,"(0,10]",0,0,0,0,274,181-365,1,1,17,607,1,0,0,13,60,6,3,0,0,0,0,0,0,0
1633,full_active,0,0,0,29,"(10,50]",5,"[1,10)",0,0,354,181-365,0,3,26,1071,1,0,0,2,51,2,0,0,0,0,0,0,0,0
1634,full_active,0,0,1,956,500+,3,"[1,10)",3,"[1,5)",1781,730+,1,2,13,561,0,0,1,6,185,3,2,0,1,0,0,0,0,0
1635,full_active,0,0,0,29,"(10,50]",10,"[10,100)",0,0,124,91-180,1,3,15,106,1,0,1,7,300,1,3,0,1,1,1,0,0,0
1636,high_active,0,0,0,1,"(0,10]",0,0,0,0,188,181-365,0,1,25,983,2,0,1,0,204,3,2,0,0,0,0,0,0,0
1637,full_active,0,0,0,4,"(0,10]",0,0,0,0,256,181-365,0,1,24,927,1,0,1,46,63,5,0,0,0,0,0,0,0,0
1638,high_active,0,0,0,10,"(0,10]",0,0,0,0,251,181-365,0,4,1,457,4,0,1,37,253,1,2,2,1,1,0,0,0,0
1639,full_active,0,0,0,511,500+,4,"[1,10)",0,0,139,91-180,0,6,17,645,2,0,0,12,226,3,3,0,0,0,0,0,0,0
1640,full_active,0,0,0,201,"(150,250]",7,"[1,10)",1,"[1,5)",380,181-365,1,1,25,953,0,0,1,4,339,6,3,0,0,0,0,0,0,0
1641,full_active,0,0,0,1,"(0,10]",4,"[1,10)",0,0,228,181-365,1,1,8,292,0,0,1,19,205,6,2,0,0,0,0,0,0,0
1642,full_active,0,0,0,175,"(150,250]",0,0,0,0,545,366-730,1,1,8,152,1,0,1,46,99,4,2,0,0,0,0,0,0,0
1643,full_active,0,0,1,22,"(10,50]",2,"[1,10)",0,0,112,91-180,0,1,8,156,0,0,0,11,289,3,2,0,0,0,0,0,0,0
1644,full_active,0,0,0,2,"(0,10]",7,"[1,10)",0,0,119,91-180,0,1,8,389,0,0,1,4,217,6,0,0,0,0,0,0,0,0
1645,full_active,0,1,1,54,"(50,100]",89,"[10,100)",35,"[30,60)",1246,730+,1,3,25,983,2,0,0,36,135,1,3,0,1,0,0,0,1,0
1646,high_active,0,0,0,14,"(10,50]",2,"[1,10)",0,0,317,181-365,1,4,8,240,1,0,1,6,206,2,2,0,0,0,1,0,0,0
1647,full_active,0,0,0,77,"(50,100]",5,"[1,10)",0,0,255,181-365,1,5,8,363,2,0,1,46,166,4,0,0,1,0,0,0,0,0
1648,full_active,0,0,0,1492,500+,171,"[100,1k)",43,"[30,60)",367,181-365,1,4,24,898,3,0,1,4,260,6,3,0,0,0,0,0,0,0
1649,full_active,0,0,0,9,"(0,10]",1,"[1,10)",0,0,109,61-90,0,1,10,506,0,0,0,34,218,6,2,0,0,0,0,0,0,0
1650,full_active,0,0,0,2,"(0,10]",0,0,0,0,277,181-365,0,1,23,420,,0,0,2,51,2,2,0,1,0,0,0,0,1
1651,full_active,0,0,0,101,"(50,100]",0,0,0,0,1697,730+,0,2,8,187,2,0,1,6,123,2,2,0,0,0,1,0,0,0
1652,full_active,0,0,1,300,"(250,500]",30,"[10,100)",12,"[5,30)",303,181-365,0,1,17,614,1,0,0,12,338,3,2,0,0,0,0,0,0,0
1653,high_active,0,0,0,9,"(0,10]",0,0,0,0,138,91-180,0,1,10,468,0,0,1,6,123,2,2,0,0,0,0,0,0,0
1654,full_active,0,0,0,218,"(150,250]",0,0,0,0,267,181-365,1,1,25,1021,0,0,1,19,151,5,4,0,0,0,0,0,0,0
1655,full_active,0,0,1,1505,500+,18,"[10,100)",11,"[5,30)",166,91-180,0,6,17,680,1,0,0,18,279,3,2,0,0,0,0,0,0,0
1656,full_active,0,0,0,3,"(0,10]",0,0,0,0,375,181-365,1,1,8,324,1,0,0,33,272,4,0,0,0,0,0,0,0,0
1657,full_active,0,0,0,2,"(0,10]",1,"[1,10)",0,0,130,91-180,0,1,1,423,2,0,1,35,11,2,0,1,0,0,0,0,0,0
1658,high_active,0,0,0,381,"(250,500]",3,"[1,10)",3,"[1,5)",371,181-365,1,4,1,451,3,0,1,7,170,6,2,2,0,0,0,0,0,0
1659,full_active,0,0,1,546,"(250,500]",41,"[10,100)",6,"[5,30)",574,366-730,0,6,17,628,3,0,0,21,232,1,3,0,0,0,0,0,0,1
1660,full_active,0,0,0,11,"(10,50]",0,0,0,0,145,91-180,1,3,13,551,0,0,1,7,56,5,2,0,1,0,1,0,0,0
1661,full_active,0,0,0,6,"(0,10]",0,0,0,0,318,181-365,1,1,25,1032,0,0,1,37,134,3,2,0,0,0,0,0,0,0
1662,full_active,0,0,0,25,"(10,50]",1,"[1,10)",0,0,138,91-180,0,4,8,189,1,0,1,35,11,2,2,0,0,0,1,0,0,0
1663,full_active,0,0,0,4,"(0,10]",0,0,0,0,59,31-60,0,1,24,859,1,0,0,33,272,4,2,0,0,0,0,0,0,0
1664,high_active,0,0,1,20,"(10,50]",13,"[10,100)",6,"[5,30)",90,91-180,0,4,25,1030,0,0,0,34,152,3,2,0,0,0,0,0,0,0
1665,high_active,0,0,0,15,"(10,50]",1,"[1,10)",0,0,128,91-180,0,1,24,909,1,0,0,34,261,3,4,0,0,0,0,0,0,0
1666,high_active,0,0,0,5,"(0,10]",6,"[1,10)",0,0,303,181-365,1,1,24,912,0,0,1,4,98,6,3,0,0,0,0,0,0,0
1667,full_active,0,0,0,146,"(150,250]",11,"[10,100)",2,"[1,5)",324,181-365,1,1,25,1028,0,0,1,37,139,4,2,0,0,0,0,0,0,0
1668,full_active,0,0,0,4,"(0,10]",0,0,0,0,19,31-60,0,1,24,914,0,0,1,19,256,4,2,0,0,0,0,0,0,0
1669,full_active,0,0,1,77,"(50,100]",14,"[10,100)",2,"[1,5)",835,730+,1,1,17,659,1,0,0,36,158,1,3,0,0,0,0,0,0,0
1670,full_active,0,0,0,1,"(10,50]",0,0,0,0,396,366-730,1,2,25,1022,0,0,0,12,36,3,2,0,0,1,1,0,0,0
1671,full_active,0,0,0,9,"(0,10]",5,"[1,10)",0,0,286,181-365,1,3,24,858,1,0,0,18,71,1,2,0,0,0,0,0,0,0
1672,high_active,0,0,0,785,500+,14,"[10,100)",1,"[1,5)",321,181-365,1,1,8,382,0,0,1,19,284,6,2,0,0,0,0,0,0,0
1673,full_active,0,0,0,85,"(50,100]",28,"[10,100)",28,"[5,30)",117,91-180,0,1,25,1023,0,0,0,2,51,2,2,0,1,0,0,0,0,0
1674,high_active,0,0,1,1857,500+,1258,"[1k,5k)",1165,250+,307,181-365,0,5,25,1021,0,0,0,25,90,5,2,0,0,0,0,0,0,0
1675,high_active,0,0,0,2,"(0,10]",0,0,0,0,63,31-60,0,1,25,1040,0,0,1,8,275,5,2,0,0,0,0,0,0,0
1676,full_active,0,0,0,15,"(10,50]",0,0,0,0,148,91-180,0,1,8,250,0,0,0,12,88,6,4,0,0,0,0,0,0,0
1677,full_active,0,0,0,28,"(10,50]",0,0,0,0,117,91-180,0,2,17,673,2,0,1,20,278,6,3,0,0,0,0,0,0,0
1678,full_active,0,0,0,9,"(0,10]",0,0,0,0,93,61-90,1,3,8,363,2,0,1,0,325,6,2,0,0,1,0,0,0,0
1679,full_active,0,0,0,112,"(100,150]",3,"[1,10)",1,"[1,5)",215,181-365,1,6,23,1072,,0,0,13,292,4,2,0,1,0,1,0,0,0
1680,full_active,0,0,0,216,"(150,250]",2,"[1,10)",2,"[1,5)",278,181-365,1,4,8,394,1,0,1,37,139,4,0,0,0,0,0,0,0,0
1681,full_active,0,0,0,24,"(10,50]",0,0,0,0,81,61-90,0,1,8,176,0,0,0,44,27,6,2,0,0,0,0,0,0,0
1682,full_active,0,0,0,66,"(50,100]",2,"[1,10)",1,"[1,5)",232,181-365,1,1,17,604,0,0,0,13,128,3,4,0,0,0,0,0,0,0
1683,full_active,0,0,0,3,"(0,10]",0,0,0,0,179,91-180,0,1,25,1010,0,0,1,37,139,4,3,0,0,0,0,0,0,0
1684,full_active,0,0,0,2,"(0,10]",6,"[1,10)",0,0,922,730+,1,2,25,1043,0,0,1,35,11,2,2,0,0,0,0,0,0,0
1685,high_active,0,0,0,8,"(0,10]",5,"[1,10)",1,"[1,5)",132,91-180,0,3,25,1012,2,0,1,6,35,5,2,0,1,0,0,0,0,0
1686,full_active,0,0,0,21,"(10,50]",0,0,0,0,228,181-365,0,1,8,159,0,0,1,0,203,1,4,0,0,0,0,0,0,0
1687,full_active,0,0,0,74,"(50,100]",5,"[1,10)",1,"[1,5)",293,181-365,1,2,8,350,0,0,0,21,66,6,2,0,0,0,0,0,0,0
1688,full_active,0,0,0,18,"(10,50]",12,"[10,100)",2,"[1,5)",956,730+,1,3,1,454,2,0,0,11,242,5,3,2,1,0,0,1,0,0
1689,high_active,0,0,0,6,"(0,10]",1,"[1,10)",0,0,78,61-90,0,1,25,1000,1,0,0,25,163,1,2,0,0,0,0,0,0,0
1690,full_active,0,0,0,157,"(150,250]",10,"[10,100)",6,"[5,30)",257,181-365,0,5,24,930,1,0,0,21,308,5,3,0,0,1,0,0,0,0
1691,full_active,0,0,0,247,"(150,250]",8,"[1,10)",0,0,273,181-365,1,4,8,210,1,0,1,10,13,1,3,0,0,0,0,0,0,0
1692,full_active,0,0,0,4,"(0,10]",10,"[10,100)",1,"[1,5)",222,181-365,1,1,23,944,,0,0,21,285,1,2,0,1,0,0,0,0,0
1693,full_active,0,0,0,245,"(150,250]",18,"[10,100)",4,"[1,5)",351,181-365,1,4,25,974,1,0,0,25,163,1,2,0,0,0,0,0,0,0
1694,full_active,0,0,0,12,"(10,50]",4,"[1,10)",0,0,81,61-90,0,2,17,637,2,0,1,3,297,4,2,0,1,0,0,0,0,0
1695,high_active,0,0,0,2,"(0,10]",2,"[1,10)",0,0,143,91-180,0,2,1,430,6,0,1,35,11,2,2,1,,,,,,
1696,full_active,0,0,0,9,"(0,10]",0,0,0,0,167,91-180,1,2,25,1048,1,0,1,3,297,4,0,0,0,0,0,0,0,0
1697,full_active,0,0,0,67,"(50,100]",3,"[1,10)",3,"[1,5)",179,91-180,0,1,17,662,1,0,0,11,78,6,3,0,1,1,0,0,0,0
1698,full_active,0,0,0,49,"(10,50]",10,"[10,100)",10,"[5,30)",288,181-365,0,1,25,1024,0,0,1,4,57,6,3,0,0,0,0,0,0,0
1699,full_active,0,0,0,161,"(100,150]",11,"[10,100)",7,"[5,30)",364,181-365,0,4,17,629,2,0,0,11,267,1,3,0,0,0,0,0,0,0
1700,full_active,0,0,0,4,"(0,10]",0,0,0,0,233,181-365,0,1,25,1048,1,0,1,37,139,4,2,0,1,0,0,0,0,0
1701,full_active,0,0,0,157,"(100,150]",3,"[1,10)",0,0,240,181-365,0,5,24,861,2,0,1,15,106,6,2,0,0,0,0,0,0,0
1702,high_active,0,0,0,3,"(0,10]",5,"[1,10)",0,0,312,181-365,1,1,10,468,0,0,0,34,198,6,2,0,0,0,0,0,0,0
1703,full_active,0,0,0,3,"(0,10]",0,0,0,0,1050,730+,0,1,1,451,2,0,1,4,98,6,3,2,0,0,0,0,0,0
1704,full_active,0,0,1,18,"(10,50]",1,"[1,10)",1,"[1,5)",356,181-365,1,4,17,629,2,0,1,15,97,3,2,0,0,0,0,0,0,0
1705,full_active,0,0,0,1598,500+,21,"[10,100)",10,"[5,30)",290,181-365,0,3,24,815,1,0,1,37,48,1,4,0,1,0,0,0,0,0
1706,high_active,0,0,0,2,"(0,10]",0,0,0,0,137,91-180,0,1,10,508,0,0,1,4,98,6,3,0,0,0,0,0,0,0
1707,full_active,0,0,0,8,"(0,10]",0,0,0,0,247,181-365,0,3,17,647,2,0,1,0,100,6,4,0,1,0,0,0,0,0
